district,Latitude,Longitude,Province,year,Months,temp.max,temp.min,rainfall,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2012,8,21.7,4.4,1.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2012,9,25,7.7,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2012,10,28.7,12.2,25,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2012,11,34.4,17,16.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2012,12,32.2,18.1,121.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2013,1,36.3,19.8,46,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2013,2,36.5,19.1,0.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2013,3,33.5,18.5,116.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2013,4,26,10.4,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2013,5,24.1,6.6,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2013,6,19.6,2.4,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2013,7,20,3.7,17.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2013,8,20.3,3.7,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2013,9,24.8,6.4,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2013,10,29.5,12.5,1.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2013,11,33.1,16.3,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2013,12,33,18.8,65.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2014,1,36.2,21.2,38,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2014,2,35.3,20.5,47.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2014,3,31.9,16.5,36.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2014,4,28,12.8,8.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2014,5,23.8,8.1,44.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2014,6,18.8,2.2,0.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2014,7,19.4,2.7,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2014,8,21.5,6.1,19.8,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2014,9,27.9,9.2,6.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2014,10,30.9,13.8,5.8,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2014,11,30.9,15.2,48.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2014,12,36.5,20.2,5,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2015,1,36.7,21.6,29.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2015,2,34.9,18.3,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2015,3,33,17.5,39.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2015,4,26.6,11.5,10.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2015,5,27.2,8.1,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2015,6,18.4,4.2,20.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2015,7,19.1,4.4,1.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2015,8,24.5,7,4.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2015,9,26.8,10.7,1.8,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2015,10,34.2,15,0.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2015,11,31.9,15.3,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2015,12,37.3,21.2,3.8,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2016,1,35.6,21.4,45.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2016,2,36,20.5,21.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2016,3,32.8,17.2,18.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2016,4,27.2,13,34,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2016,5,22.6,7.7,61.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2016,6,21,4.6,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2016,7,18.9,3,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2016,8,24.2,5.6,1.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2016,9,26.6,9.5,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2016,10,30.8,12.9,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2016,11,35.1,18.5,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2016,12,37.9,21.4,2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2017,1,33.9,19.6,65.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2017,2,32.6,19.6,82.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2017,3,33.8,17.3,7.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2017,4,28.1,12.7,26.8,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2017,5,25.6,8.5,2.8,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2017,6,21.7,3.9,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2017,7,21.7,1.3,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2017,8,23.2,4,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2017,9,29.8,10.4,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2017,10,28.4,12.6,7.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2017,11,32.5,15.7,3.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2017,12,35.1,19,24.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2018,1,36.1,20.4,21.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2018,2,34.7,19.7,0.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2018,3,33,17.2,0.8,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2018,4,27.8,14.5,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2018,5,22.5,6.4,2.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2018,6,21.5,3,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2018,7,20.6,2.7,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2018,8,20.9,3.6,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2018,9,24.9,7,4.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2018,10,31.4,14.2,2.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2018,11,33.4,15.9,4.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2018,12,35.9,20.2,0.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2019,1,37,20.8,1.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2019,2,35,20.8,27.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2019,3,35.3,19.3,9,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2019,4,28.7,13.3,26.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2019,5,26.1,10.4,6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2019,6,21.8,3.4,0.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2019,7,21.8,4.2,0.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2019,8,24.5,5.2,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2019,9,28.9,10.6,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2019,10,30.7,13.5,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2019,11,34.8,18,0.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2019,12,33.8,19.1,25,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2020,1,36.9,21.4,15.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2020,2,33.3,20.4,74,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2020,3,32.2,17.7,83.8,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2020,4,26.2,13.4,24.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2020,5,24.8,6.7,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2020,6,20.4,2.5,0.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2020,7,21.3,1.9,3.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2020,8,20.6,3.6,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2020,9,26.6,9.4,14.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2020,10,31.6,15.8,0.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2020,11,31.8,16.6,50.8,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2020,12,34.2,19.5,58.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2021,1,32.6,20.3,97.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2021,2,34.4,19.5,29.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2021,3,31.6,17.3,56.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2021,4,30.4,15.1,1.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2021,5,24,7.4,1.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2021,6,21.7,4.9,0.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2021,7,19.2,0.7,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2021,8,21.8,4.4,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2021,9,28.1,10.2,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2021,10,27.9,12.4,58.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2021,11,30.6,15.2,10.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2021,12,31.7,16.9,55.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2022,1,34.2,20.4,167.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2022,2,33.5,19.2,66.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2022,3,29.3,16.6,104,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2022,4,24.6,10.6,19.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2022,5,23.7,6.6,24.2,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2022,6,19.3,2.9,67.6,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2022,7,21.3,4,0.4,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2022,8,21.8,4.3,0,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2022,9,27.7,10.1,0.8,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2022,10,33.1,16,0.8,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2022,11,32,16.1,1,
PRIESKA,-29.67,22.74,NORTHERN CAPE,2022,12,32.6,18.1,87.2,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1983,1,NA,NA,NA,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1983,2,NA,NA,NA,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1983,3,NA,NA,NA,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1983,4,NA,NA,NA,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1983,5,NA,NA,NA,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1983,6,NA,NA,NA,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1983,7,19.5,9,2.7,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1983,8,20,9.1,4.9,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1983,9,16.6,9.4,20.1,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1983,10,17.6,10.9,1.4,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1983,11,18.6,11.5,1,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1983,12,20.1,11.9,0.5,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1984,1,21.7,NA,1.5,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1984,2,21,NA,2.5,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1984,3,21.1,13.9,14,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1984,4,22.5,14.2,2.3,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1984,5,20.7,NA,12,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1984,6,21.1,NA,0,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1984,7,19.4,7.5,0.1,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1984,8,17.3,NA,2.5,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1984,9,17.9,NA,0.7,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1984,10,18.2,NA,14.4,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1984,11,19.5,12,0.4,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1984,12,19.7,12,10.9,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1985,1,20.7,13.3,17.4,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1985,2,20.5,14.2,10.3,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1985,3,18.4,11.1,6.6,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1985,4,19.8,11.4,4.8,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1985,5,19.5,10.3,16.5,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1985,6,18,8.1,0.4,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1985,7,18.6,8.1,10.3,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1985,8,16.6,9.1,0.2,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1985,9,NA,9.8,6.5,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1985,10,18.3,11,4.1,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1985,11,20.3,13.2,3.2,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1985,12,21.2,14.4,31.5,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1986,1,21.5,13.6,0,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1986,2,21.5,13.1,0,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1986,3,21.2,12.3,3.4,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1986,4,19.2,10.7,0,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1986,5,18.7,9.2,0,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1986,6,20,11,47.4,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1986,7,18.4,8.7,14.4,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1986,8,18.7,10.2,7.7,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1986,9,18.7,9.9,4.5,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1986,10,18.3,10.8,4.6,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1986,11,19.2,11.6,3,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1986,12,20.5,13.2,0.3,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1987,1,20.5,12.1,1.5,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1987,2,20.2,12.6,0.9,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1987,3,18.7,12.2,0,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1987,4,19.3,11.1,8.4,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1987,5,22.1,11.6,1.2,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1987,6,20.5,10.5,8.9,
PORT NOLLOTH,-29.25,16.87,NORTHERN CAPE,1987,7,NA,9.3,43.4,
